sample,pi_estimate
8886,3.17344
8887,3.17353
8888,3.17362
8889,3.17372
8890,3.17381
8891,3.1739
8892,3.17355
8893,3.17364
8894,3.17373
8895,3.17338
8896,3.17302
8897,3.17311
8898,3.1732
8899,3.17285
8900,3.17294
8901,3.17258
8902,3.17268
8903,3.17232
8904,3.17241
8905,3.17251
8906,3.1726
8907,3.17269
8908,3.17279
8909,3.17243
8910,3.17252
8911,3.17262
8912,3.17271
8913,3.1728
8914,3.17244
8915,3.17209
8916,3.17218
8917,3.17183
8918,3.17192
8919,3.17201
8920,3.1721
8921,3.17175
8922,3.17139
8923,3.17104
8924,3.17113
8925,3.17122
8926,3.17132
8927,3.17141
8928,3.17105
8929,3.1707
8930,3.17034
8931,3.17044
8932,3.17053
8933,3.17062
8934,3.17072
8935,3.17081
8936,3.17045
8937,3.17055
8938,3.17064
8939,3.17073
8940,3.17082
8941,3.17092
8942,3.17101
8943,3.1711
8944,3.1712
8945,3.17129
8946,3.17138
8947,3.17147
8948,3.17157
8949,3.17166
8950,3.1713
8951,3.1714
8952,3.17104
8953,3.17113
8954,3.17123
8955,3.17132
8956,3.17141
8957,3.17106
8958,3.17115
8959,3.17124
8960,3.17089
8961,3.17098
8962,3.17107
8963,3.17117
8964,3.17126
8965,3.17091
8966,3.17055
8967,3.17064
8968,3.17074
8969,3.17038
8970,3.17048
8971,3.17057
8972,3.17066
8973,3.17031
8974,3.16995
8975,3.17005
8976,3.17014
8977,3.17023
8978,3.17032
8979,3.17042
8980,3.17006
8981,3.17016
8982,3.1698
8983,3.1699
8984,3.16999
8985,3.17008
8986,3.17017
8987,3.17026
8988,3.17036
8989,3.17
8990,3.1701
8991,3.16974
8992,3.16984
8993,3.16993
8994,3.17002
8995,3.17011
8996,3.17021
8997,3.1703
8998,3.16995
8999,3.17004
9000,3.17013
9001,3.17022
9002,3.17031
9003,3.16996
9004,3.17005
9005,3.17015
9006,3.17024
9007,3.17033
9008,3.17042
9009,3.17007
9010,3.17016
9011,3.17026
9012,3.17035
9013,3.17
9014,3.17009
9015,3.17018
9016,3.16983
9017,3.16992
9018,3.17001
9019,3.1701
9020,3.1702
9021,3.17029
9022,3.17038
9023,3.17047
9024,3.17056
9025,3.17021
9026,3.1703
9027,3.16995
9028,3.17005
9029,3.17014
9030,3.17023
9031,3.16988
9032,3.16997
9033,3.16962
9034,3.16927
9035,3.16936
9036,3.16945
9037,3.16954
9038,3.16964
9039,3.16929
9040,3.16938
9041,3.16947
9042,3.16956
9043,3.16965
9044,3.16974
9045,3.16984
9046,3.16949
9047,3.16958
9048,3.16923
9049,3.16932
9050,3.16941
9051,3.1695
9052,3.16915
9053,3.1688
9054,3.16889
9055,3.16899
9056,3.16864
9057,3.16873
9058,3.16882
9059,3.16891
9060,3.169
9061,3.16909
9062,3.16919
9063,3.16928
9064,3.16937
9065,3.16946
9066,3.16955
9067,3.16964
9068,3.1693
9069,3.16939
9070,3.16948
9071,3.16957
9072,3.16966
9073,3.16975
9074,3.16984
9075,3.16994
9076,3.17003
9077,3.16968
9078,3.16977
9079,3.16986
9080,3.16995
9081,3.1696
9082,3.16925
9083,3.16935
9084,3.169
9085,3.16909
9086,3.16874
9087,3.16883
9088,3.16892
9089,3.16901
9090,3.16911
9091,3.1692
9092,3.16929
9093,3.16938
9094,3.16947
9095,3.16956
9096,3.16921
9097,3.16887
9098,3.16896
9099,3.16861
9100,3.1687
9101,3.16879
9102,3.16888
9103,3.16897
9104,3.16863
9105,3.16872
9106,3.16881
9107,3.1689
9108,3.16899
9109,3.16908
9110,3.16873
9111,3.16883
9112,3.16892
9113,3.16901
9114,3.1691
9115,3.16919
9116,3.16928
9117,3.16937
9118,3.16946
9119,3.16955
9120,3.16965
9121,3.16974
9122,3.16983
9123,3.16992
9124,3.17001
9125,3.1701
9126,3.17019
9127,3.17028
9128,3.17037
9129,3.17046
9130,3.17056
9131,3.17065
9132,3.1703
9133,3.17039
9134,3.17048
9135,3.17057
9136,3.17022
9137,3.17032
9138,3.17041
9139,3.1705
9140,3.17015
9141,3.17024
9142,3.16989
9143,3.16998
9144,3.17008
9145,3.17017
9146,3.17026
9147,3.16991
9148,3.17
9149,3.17009
9150,3.16975
9151,3.16984
9152,3.16993
9153,3.17002
9154,3.17011
9155,3.1702
9156,3.16985
9157,3.16994
9158,3.1696
9159,3.16969
9160,3.16978
9161,3.16987
9162,3.16996
9163,3.17005
9164,3.17014
9165,3.17023
9166,3.16989
9167,3.16998
9168,3.17007
9169,3.17016
9170,3.16981
9171,3.1699
9172,3.16999
9173,3.17008
9174,3.16974
9175,3.16983
9176,3.16992
9177,3.17001
9178,3.16966
9179,3.16975
9180,3.16984
9181,3.16993
9182,3.16959
9183,3.16968
9184,3.16933
9185,3.16943
9186,3.16952
9187,3.16961
9188,3.1697
9189,3.16979
9190,3.16988
9191,3.16953
9192,3.16962
9193,3.16971
9194,3.1698
9195,3.16989
9196,3.16998
9197,3.17007
9198,3.17016
9199,3.17025
9200,3.16991
9201,3.17
9202,3.17009
9203,3.17018
9204,3.17027
9205,3.16993
9206,3.16958
9207,3.16967
9208,3.16976
9209,3.16985
9210,3.16951
9211,3.16916
9212,3.16882
9213,3.16891
9214,3.169
9215,3.16909
9216,3.16918
9217,3.16927
9218,3.16936
9219,3.16945
9220,3.16911
9221,3.1692
9222,3.16885
9223,3.16894
9224,3.16903
9225,3.16869
9226,3.16878
9227,3.16844
9228,3.16853
9229,3.16862
9230,3.16871
9231,3.1688
9232,3.16889
9233,3.16898
9234,3.16907
9235,3.16916
9236,3.16925
9237,3.16934
9238,3.16899
9239,3.16908
9240,3.16917
9241,3.16926
9242,3.16935
9243,3.16944
9244,3.1691
9245,3.16919
9246,3.16928
9247,3.16937
9248,3.16946
9249,3.16955
9250,3.16964
9251,3.1693
9252,3.16939
9253,3.16948
9254,3.16957
9255,3.16966
9256,3.16975
9257,3.16984
9258,3.16993
9259,3.17002
9260,3.1701
9261,3.17019
9262,3.17028
9263,3.17037
9264,3.17046
9265,3.17055
9266,3.17021
9267,3.1703
9268,3.17039
9269,3.17048
9270,3.17057
9271,3.17066
9272,3.17075
9273,3.17084
9274,3.17049
9275,3.17058
9276,3.17067
9277,3.17033
9278,3.16999
9279,3.16965
9280,3.16974
9281,3.16983
9282,3.16949
9283,3.16958
9284,3.16966
9285,3.16975
9286,3.16941
9287,3.1695
9288,3.16916
9289,3.16925
9290,3.16934
9291,3.16943
9292,3.16909
9293,3.16918
9294,3.16884
9295,3.16893
9296,3.16859
9297,3.16867
9298,3.16876
9299,3.16885
9300,3.16894
9301,3.16903
9302,3.16912
9303,3.16921
9304,3.1693
9305,3.16896
9306,3.16905
9307,3.16871
9308,3.1688
9309,3.16889
9310,3.16898
9311,3.16907
9312,3.16915
9313,3.16924
9314,3.1689
9315,3.16899
9316,3.16908
9317,3.16917
9318,3.16926
9319,3.16892
9320,3.16901
9321,3.16867
9322,3.16833
9323,3.16842
9324,3.16851
9325,3.1686
9326,3.16869
9327,3.16878
9328,3.16886
9329,3.16895
9330,3.16861
9331,3.16827
9332,3.16836
9333,3.16845
9334,3.16811
9335,3.1682
9336,3.16829
9337,3.16838
9338,3.16847
9339,3.16856
9340,3.16865
9341,3.16874
9342,3.16883
9343,3.16891
9344,3.169
9345,3.16909
9346,3.16875
9347,3.16884
9348,3.16893
9349,3.16902
9350,3.16911
9351,3.1692
9352,3.16886
9353,3.16895
9354,3.16904
9355,3.16913
9356,3.16921
9357,3.1693
9358,3.16939
9359,3.16905
9360,3.16871
9361,3.1688
9362,3.16889
9363,3.16855
9364,3.16864
9365,3.1683
9366,3.16839
9367,3.16848
9368,3.16814
9369,3.16781
9370,3.16789
9371,3.16798
9372,3.16807
9373,3.16816
9374,3.16825
9375,3.16834
9376,3.168
9377,3.16809
9378,3.16775
9379,3.16784
9380,3.1675
9381,3.16716
9382,3.16725
9383,3.16734
9384,3.16743
9385,3.16752
9386,3.16761
9387,3.1677
9388,3.16779
9389,3.16745
9390,3.16711
9391,3.1672
9392,3.16729
9393,3.16738
9394,3.16747
9395,3.16755
9396,3.16764
9397,3.16731
9398,3.16739
9399,3.16748
9400,3.16757
9401,3.16766
9402,3.16775
9403,3.16741
9404,3.16707
9405,3.16716
9406,3.16725
9407,3.16734
9408,3.16743
9409,3.16752
9410,3.16718
9411,3.16727
9412,3.16736
9413,3.16745
9414,3.16711
9415,3.1672
9416,3.16729
9417,3.16737
9418,3.16746
9419,3.16755
9420,3.16764
9421,3.16773
9422,3.16782
9423,3.1679
9424,3.16799
9425,3.16808
9426,3.16817
9427,3.16826
9428,3.16835
9429,3.16843
9430,3.16852
9431,3.16861
9432,3.1687
9433,3.16879
9434,3.16888
9435,3.16896
9436,3.16905
9437,3.16914
9438,3.16923
9439,3.16932
9440,3.16898
9441,3.16864
9442,3.16873
9443,3.16882
9444,3.16891
9445,3.16857
9446,3.16866
9447,3.16875
9448,3.16841
9449,3.16808
9450,3.16817
9451,3.16825
9452,3.16792
9453,3.16758
9454,3.16767
9455,3.16776
9456,3.16785
9457,3.16794
9458,3.16802
9459,3.16811
9460,3.1682
9461,3.16829
9462,3.16838
9463,3.16846
9464,3.16855
9465,3.16864
9466,3.16873
9467,3.16881
9468,3.16848
9469,3.16857
9470,3.16866
9471,3.16874
9472,3.16883
9473,3.16892
9474,3.16901
9475,3.16909
9476,3.16876
9477,3.16843
9478,3.16851
9479,3.1686
9480,3.16869
9481,3.16835
9482,3.16802
9483,3.16811
9484,3.1682
9485,3.16786
9486,3.16795
9487,3.16804
9488,3.16812
9489,3.16821
9490,3.16788
9491,3.16797
9492,3.16805
9493,3.16814
9494,3.16823
9495,3.1679
9496,3.16798
9497,3.16807
9498,3.16816
9499,3.16825
9500,3.16833
9501,3.16842
9502,3.16809
9503,3.16818
9504,3.16826
9505,3.16835
9506,3.16844
9507,3.16853
9508,3.16819
9509,3.16786
9510,3.16795
9511,3.16803
9512,3.16812
9513,3.16779
9514,3.16746
9515,3.16712
9516,3.16721
9517,3.1673
9518,3.16738
9519,3.16747
9520,3.16714
9521,3.16723
9522,3.16731
9523,3.1674
9524,3.16707
9525,3.16716
9526,3.16724
9527,3.16691
9528,3.167
9529,3.16667
9530,3.16675
9531,3.16684
9532,3.16693
9533,3.16702
9534,3.1671
9535,3.16719
9536,3.16728
9537,3.16737
9538,3.16745
9539,3.16754
9540,3.16721
9541,3.1673
9542,3.16738
9543,3.16747
9544,3.16756
9545,3.16764
9546,3.16773
9547,3.16782
9548,3.16791
9549,3.16799
9550,3.16766
9551,3.16775
9552,3.16784
9553,3.16792
9554,3.16801
9555,3.1681
9556,3.16777
9557,3.16785
9558,3.16794
9559,3.16761
9560,3.1677
9561,3.16736
9562,3.16745
9563,3.16712
9564,3.16721
9565,3.16729
9566,3.16696
9567,3.16705
9568,3.16714
9569,3.16681
9570,3.16689
9571,3.16698
9572,3.16707
9573,3.16715
9574,3.16724
9575,3.16733
9576,3.167
9577,3.16708
9578,3.16717
9579,3.16726
9580,3.16735
9581,3.16743
9582,3.16752
9583,3.16761
9584,3.16769
9585,3.16778
9586,3.16787
9587,3.16795
9588,3.16804
9589,3.16813
9590,3.16821
9591,3.1683
9592,3.16839
9593,3.16847
9594,3.16856
9595,3.16865
9596,3.16873
9597,3.16882
9598,3.16849
9599,3.16816
9600,3.16825
9601,3.16833
9602,3.16842
9603,3.16809
9604,3.16818
9605,3.16826
9606,3.16835
9607,3.16844
9608,3.16852
9609,3.16861
9610,3.1687
9611,3.16837
9612,3.16845
9613,3.16854
9614,3.16863
9615,3.1683
9616,3.16838
9617,3.16847
9618,3.16814
9619,3.16823
9620,3.16831
9621,3.1684
9622,3.16849
9623,3.16816
9624,3.16824
9625,3.16833
9626,3.16842
9627,3.1685
9628,3.16859
9629,3.16867
9630,3.16835
9631,3.16843
9632,3.1681
9633,3.16819
9634,3.16828
9635,3.16836
9636,3.16845
9637,3.16853
9638,3.16862
9639,3.16829
9640,3.16838
9641,3.16846
9642,3.16855
9643,3.16864
9644,3.16872
9645,3.16881
9646,3.16848
9647,3.16857
9648,3.16865
9649,3.16833
9650,3.16841
9651,3.1685
9652,3.16858
9653,3.16826
9654,3.16834
9655,3.16843
9656,3.16851
9657,3.1686
9658,3.16869
9659,3.16877
9660,3.16886
9661,3.16853
9662,3.1682
9663,3.16829
9664,3.16796
9665,3.16805
9666,3.16772
9667,3.1678
9668,3.16789
9669,3.16798
9670,3.16806
9671,3.16815
9672,3.16823
9673,3.16791
9674,3.16799
9675,3.16808
9676,3.16817
9677,3.16825
9678,3.16834
9679,3.16842
9680,3.16851
9681,3.16818
9682,3.16827
9683,3.16835
9684,3.16844
9685,3.16853
9686,3.16861
9687,3.1687
9688,3.16878
9689,3.16846
9690,3.16854
9691,3.16863
9692,3.16871
9693,3.1688
9694,3.16888
9695,3.16897
9696,3.16906
9697,3.16914
9698,3.16923
9699,3.16931
9700,3.1694
9701,3.16948
9702,3.16957
9703,3.16966
9704,3.16974
9705,3.16983
9706,3.16991
9707,3.17
9708,3.16967
9709,3.16976
9710,3.16984
9711,3.16993
9712,3.17001
9713,3.1701
9714,3.17018
9715,3.17027
9716,3.17036
9717,3.17044
9718,3.17053
9719,3.1702
9720,3.17029
9721,3.17037
9722,3.17046
9723,3.17013
9724,3.17021
9725,3.16989
9726,3.16997
9727,3.17006
9728,3.17014
9729,3.17023
9730,3.1699
9731,3.16958
9732,3.16966
9733,3.16975
9734,3.16983
9735,3.16992
9736,3.17001
9737,3.17009
9738,3.16976
9739,3.16985
9740,3.16994
9741,3.16961
9742,3.1697
9743,3.16978
9744,3.16945
9745,3.16954
9746,3.16921
9747,3.16889
9748,3.16898
9749,3.16906
9750,3.16915
9751,3.16923
9752,3.16932
9753,3.1694
9754,3.16949
9755,3.16957
9756,3.16966
9757,3.16974
9758,3.16983
9759,3.16991
9760,3.17
9761,3.16967
9762,3.16976
9763,3.16943
9764,3.16952
9765,3.1696
9766,3.16969
9767,3.16977
9768,3.16945
9769,3.16953
9770,3.16962
9771,3.1697
9772,3.16979
9773,3.16987
9774,3.16996
9775,3.17004
9776,3.17013
9777,3.17021
9778,3.16989
9779,3.16997
9780,3.16965
9781,3.16933
9782,3.16941
9783,3.16949
9784,3.16958
9785,3.16966
9786,3.16975
9787,3.16983
9788,3.16992
9789,3.17
9790,3.17009
9791,3.16977
9792,3.16985
9793,3.16993
9794,3.17002
9795,3.1701
9796,3.17019
9797,3.17027
9798,3.17036
9799,3.17044
9800,3.17053
9801,3.17061
9802,3.1707
9803,3.17037
9804,3.17046
9805,3.17013
9806,3.17022
9807,3.1703
9808,3.16998
9809,3.17007
9810,3.17015
9811,3.17023
9812,3.16991
9813,3.16959
9814,3.16967
9815,3.16976
9816,3.16984
9817,3.16952
9818,3.1696
9819,3.16969
9820,3.16977
9821,3.16986
9822,3.16994
9823,3.16962
9824,3.1697
9825,3.16979
9826,3.16987
9827,3.16996
9828,3.17004
9829,3.17013
9830,3.17021
9831,3.1703
9832,3.17038
9833,3.17046
9834,3.17014
9835,3.17023
9836,3.17031
9837,3.17039
9838,3.17048
9839,3.17016
9840,3.17024
9841,3.16992
9842,3.17
9843,3.17009
9844,3.17017
9845,3.17026
9846,3.17034
9847,3.17002
9848,3.1701
9849,3.17019
9850,3.17027
9851,3.17036
9852,3.17044
9853,3.17052
9854,3.1702
9855,3.17029
9856,3.16996
9857,3.17005
9858,3.17013
9859,3.17022
9860,3.1703
9861,3.17039
9862,3.17047
9863,3.17055
9864,3.17064
9865,3.17072
9866,3.17081
9867,3.17048
9868,3.17016
9869,3.17025
9870,3.17033
9871,3.17042
9872,3.1705
9873,3.17058
9874,3.17067
9875,3.17075
9876,3.17084
9877,3.17092
9878,3.1706
9879,3.17028
9880,3.17036
9881,3.17045
9882,3.17053
9883,3.17021
9884,3.17029
9885,3.17038
9886,3.17046
9887,3.17054
9888,3.17063
9889,3.17031
9890,3.17039
9891,3.17048
9892,3.17056
9893,3.17064
9894,3.17073
9895,3.17081
9896,3.17089
9897,3.17057
9898,3.17066
9899,3.17034
9900,3.17042
9901,3.17051
9902,3.17018
9903,3.17027
9904,3.17035
9905,3.17044
9906,3.17052
9907,3.1706
9908,3.17069
9909,3.17077
9910,3.17085
9911,3.17094
9912,3.17102
9913,3.17111
9914,3.17119
9915,3.17127
9916,3.17136
9917,3.17144
9918,3.17112
9919,3.1712
9920,3.17129
9921,3.17137
9922,3.17145
9923,3.17113
9924,3.17122
9925,3.1713
9926,3.17139
9927,3.17107
9928,3.17115
9929,3.17123
9930,3.17132
9931,3.1714
9932,3.17148
9933,3.17157
9934,3.17165
9935,3.17173
9936,3.17182
9937,3.1715
9938,3.17158
9939,3.17166
9940,3.17175
9941,3.17183
9942,3.17191
9943,3.172
9944,3.17168
9945,3.17176
9946,3.17185
9947,3.17193
9948,3.17201
9949,3.17209
9950,3.17218
9951,3.17186
9952,3.17194
9953,3.17162
9954,3.17171
9955,3.17179
9956,3.17147
9957,3.17155
9958,3.17164
9959,3.17172
9960,3.1718
9961,3.17189
9962,3.17197
9963,3.17205
9964,3.17214
9965,3.17222
9966,3.1723
9967,3.17239
9968,3.17247
9969,3.17255
9970,3.17264
9971,3.17272
9972,3.1728
9973,3.17248
9974,3.17257
9975,3.17265
9976,3.17273
9977,3.17281
9978,3.1729
9979,3.17258
9980,3.17266
9981,3.17275
9982,3.17283
9983,3.17291
9984,3.17299
9985,3.17308
9986,3.17316
9987,3.17324
9988,3.17292
9989,3.17301
9990,3.17309
9991,3.17277
9992,3.17246
9993,3.17254
9994,3.17262
9995,3.1727
9996,3.17239
9997,3.17247
9998,3.17255
9999,3.17263
10000,3.17272
